order_id,user_id,seller_id,product_category,price,payment_type,seller_rating,delivery_days,order_date,user_state,user_past_returns,return_flag,return_reason,seller_bin,delay_bin,rrs,risk_tier,month
ORD002658,U00186,S0089,Home & Kitchen,1430.52,Prepaid,5.0,5,2024-06-28,Telangana,1,1,Damaged in transit,4-5★,5-6 days,10,Low,2024-06
ORD002659,U00904,S0104,Electronics,11153.91,Prepaid,3.9,5,2024-05-03,Karnataka,0,1,Damaged in transit,3-4★,5-6 days,15,Low,2024-05
ORD002660,U00266,S0003,Fashion,955.96,Prepaid,2.2,3,2024-06-09,Karnataka,1,0,,2-3★,3-4 days,55,High,2024-06
ORD002661,U00674,S0033,Home & Kitchen,638.9,Prepaid,4.1,4,2023-05-27,Rajasthan,0,0,,4-5★,3-4 days,0,Low,2023-05
ORD002662,U00582,S0189,Home & Kitchen,568.59,Prepaid,3.2,6,2023-10-01,West Bengal,4,1,Size mismatch,3-4★,5-6 days,45,Medium,2023-10
ORD002663,U00725,S0200,Fashion,548.88,COD,4.9,4,2023-09-13,Telangana,1,0,,4-5★,3-4 days,50,Medium,2023-09
ORD002664,U00429,S0181,Fashion,836.85,Prepaid,4.0,3,2024-04-13,Karnataka,0,0,,3-4★,3-4 days,15,Low,2024-04
ORD002665,U00450,S0091,Electronics,3595.17,COD,4.2,4,2024-04-24,Andhra Pradesh,0,0,,4-5★,3-4 days,25,Low,2024-04
ORD002666,U00294,S0071,Home & Kitchen,1399.32,Prepaid,4.2,3,2024-03-14,Andhra Pradesh,0,0,,4-5★,3-4 days,0,Low,2024-03
ORD002667,U00965,S0184,Fashion,518.0,COD,2.0,5,2023-08-23,Delhi,0,1,Wrong item,1-2★,5-6 days,70,High,2023-08
ORD002668,U00971,S0079,Books,1002.9,COD,5.0,9,2024-02-21,West Bengal,3,1,Not as described,4-5★,7+ days,65,High,2024-02
ORD002669,U00866,S0024,Toys,1110.74,COD,5.0,5,2023-03-23,Tamil Nadu,0,1,Size mismatch,4-5★,5-6 days,25,Low,2023-03
ORD002670,U00968,S0024,Toys,1093.51,COD,4.3,2,2023-06-19,Telangana,1,0,,4-5★,1-2 days,35,Medium,2023-06
ORD002671,U00059,S0022,Fashion,364.22,COD,4.3,4,2023-10-20,Gujarat,0,1,Damaged in transit,4-5★,3-4 days,40,Medium,2023-10
ORD002672,U00828,S0003,Sports,643.62,Prepaid,2.8,5,2024-03-10,Andhra Pradesh,2,0,,2-3★,5-6 days,40,Medium,2024-03
ORD002673,U00955,S0188,Home & Kitchen,1908.76,Prepaid,4.2,4,2023-05-20,Gujarat,0,0,,4-5★,3-4 days,0,Low,2023-05
ORD002674,U00510,S0132,Electronics,2185.99,COD,4.8,4,2024-06-29,Delhi,0,0,,4-5★,3-4 days,25,Low,2024-06
ORD002675,U00416,S0004,Fashion,263.63,COD,5.0,3,2023-07-14,Maharashtra,0,0,,4-5★,3-4 days,40,Medium,2023-07
ORD002676,U00732,S0109,Fashion,641.59,Prepaid,3.9,5,2023-12-20,Andhra Pradesh,3,1,Quality issue,3-4★,5-6 days,50,Medium,2023-12
ORD002677,U00701,S0156,Electronics,6291.62,Prepaid,2.7,3,2023-02-13,Gujarat,0,1,Damaged in transit,2-3★,3-4 days,30,Medium,2023-02
ORD002678,U00988,S0044,Home & Kitchen,844.01,COD,4.1,3,2024-06-20,Karnataka,0,1,Quality issue,4-5★,3-4 days,25,Low,2024-06
ORD002679,U00077,S0094,Fashion,878.96,COD,3.8,4,2023-05-17,West Bengal,1,1,Damaged in transit,3-4★,3-4 days,65,High,2023-05
ORD002680,U00976,S0014,Fashion,1203.51,COD,4.3,8,2024-03-08,Gujarat,0,0,,4-5★,7+ days,60,High,2024-03
ORD002681,U00389,S0044,Beauty,436.49,Prepaid,4.9,4,2024-01-18,Delhi,0,0,,4-5★,3-4 days,0,Low,2024-01
ORD002682,U00347,S0174,Fashion,1424.49,COD,4.7,5,2023-09-13,Andhra Pradesh,3,0,,4-5★,5-6 days,60,High,2023-09
ORD002683,U00872,S0197,Beauty,1117.37,COD,5.0,6,2023-05-01,Uttar Pradesh,0,0,,4-5★,5-6 days,35,Medium,2023-05
ORD002684,U00307,S0124,Beauty,718.26,Prepaid,1.4,1,2023-10-28,Uttar Pradesh,1,0,,1-2★,1-2 days,40,Medium,2023-10
ORD002685,U00219,S0001,Fashion,397.57,Prepaid,5.0,3,2024-02-08,Tamil Nadu,0,0,,4-5★,3-4 days,15,Low,2024-02
ORD002686,U00946,S0079,Electronics,3052.64,Prepaid,4.9,2,2024-06-11,Maharashtra,4,0,,4-5★,1-2 days,20,Low,2024-06
ORD002687,U00958,S0119,Home & Kitchen,377.75,Prepaid,3.9,4,2024-05-14,Maharashtra,1,0,,3-4★,3-4 days,25,Low,2024-05
ORD002688,U00365,S0002,Electronics,5606.99,Prepaid,5.0,5,2024-04-16,Uttar Pradesh,3,1,Wrong item,4-5★,5-6 days,20,Low,2024-04
ORD002689,U00363,S0028,Fashion,662.52,COD,1.7,5,2023-01-06,Karnataka,2,1,Wrong item,1-2★,5-6 days,80,Very High,2023-01
ORD002690,U00412,S0091,Sports,1661.01,COD,5.0,5,2023-01-10,Delhi,0,0,,4-5★,5-6 days,25,Low,2023-01
ORD002691,U00442,S0126,Sports,578.73,Prepaid,2.0,9,2023-07-22,Delhi,0,0,,1-2★,7+ days,50,Medium,2023-07
ORD002692,U00542,S0132,Electronics,14036.01,Prepaid,3.0,9,2023-06-07,Rajasthan,0,0,,2-3★,7+ days,35,Medium,2023-06
ORD002693,U00127,S0125,Home & Kitchen,2450.56,COD,1.3,6,2023-01-08,Uttar Pradesh,0,1,Quality issue,1-2★,5-6 days,65,High,2023-01
ORD002694,U00232,S0121,Beauty,1583.45,Prepaid,5.0,3,2024-02-09,West Bengal,4,0,,4-5★,3-4 days,20,Low,2024-02
ORD002695,U00307,S0094,Fashion,395.37,Prepaid,2.6,2,2024-03-14,Andhra Pradesh,1,1,Quality issue,2-3★,1-2 days,55,High,2024-03
ORD002696,U00832,S0069,Beauty,287.01,COD,5.0,7,2023-04-22,Gujarat,2,1,Changed mind,4-5★,7+ days,45,Medium,2023-04
ORD002697,U00166,S0036,Electronics,6843.0,Prepaid,5.0,5,2023-12-29,Rajasthan,1,0,,4-5★,5-6 days,10,Low,2023-12
ORD002698,U00006,S0092,Fashion,230.85,Prepaid,3.6,7,2023-07-23,Delhi,1,0,,3-4★,7+ days,50,Medium,2023-07
ORD002699,U00195,S0073,Sports,1165.88,Prepaid,4.0,3,2023-02-11,Rajasthan,5,1,Quality issue,3-4★,3-4 days,20,Low,2023-02
ORD002700,U00432,S0191,Fashion,538.54,Prepaid,3.4,1,2023-12-06,Maharashtra,0,0,,3-4★,1-2 days,30,Medium,2023-12
ORD002701,U00165,S0171,Electronics,3589.14,COD,4.6,9,2023-07-23,Uttar Pradesh,1,1,Changed mind,4-5★,7+ days,55,High,2023-07
ORD002702,U00122,S0108,Fashion,312.77,COD,2.8,3,2024-05-15,Gujarat,2,1,Damaged in transit,2-3★,3-4 days,80,Very High,2024-05
ORD002703,U00820,S0175,Fashion,1596.12,COD,5.0,8,2023-05-11,West Bengal,0,0,,4-5★,7+ days,60,High,2023-05
ORD002704,U00770,S0196,Home & Kitchen,959.54,Prepaid,3.6,7,2024-02-14,Rajasthan,1,1,Damaged in transit,3-4★,7+ days,35,Medium,2024-02
ORD002705,U00135,S0029,Fashion,720.14,Prepaid,3.8,4,2023-04-21,Maharashtra,1,1,Not as described,3-4★,3-4 days,40,Medium,2023-04
ORD002706,U00130,S0040,Fashion,479.99,COD,5.0,10,2023-12-19,Andhra Pradesh,0,0,,4-5★,7+ days,60,High,2023-12
ORD002707,U00014,S0197,Home & Kitchen,425.1,Prepaid,4.8,3,2023-08-31,Maharashtra,2,0,,4-5★,3-4 days,10,Low,2023-08
ORD002708,U00695,S0088,Beauty,791.3,COD,3.9,6,2024-03-15,Telangana,2,0,,3-4★,5-6 days,60,High,2024-03
ORD002709,U00756,S0003,Fashion,741.22,Prepaid,4.3,6,2024-03-20,Gujarat,0,0,,4-5★,5-6 days,25,Low,2024-03
ORD002710,U00297,S0073,Fashion,906.32,Prepaid,4.9,5,2024-05-12,Delhi,1,0,,4-5★,5-6 days,25,Low,2024-05
ORD002711,U00780,S0110,Sports,1648.65,COD,2.9,5,2023-09-11,Telangana,0,0,,2-3★,5-6 days,55,High,2023-09
ORD002712,U00157,S0187,Electronics,4805.53,Prepaid,1.1,5,2024-06-07,Karnataka,4,0,,1-2★,5-6 days,50,Medium,2024-06
ORD002713,U00256,S0072,Beauty,1033.72,COD,5.0,4,2023-04-28,Uttar Pradesh,2,0,,4-5★,3-4 days,35,Medium,2023-04
ORD002714,U00718,S0064,Toys,1243.51,Prepaid,2.9,2,2024-03-15,Tamil Nadu,0,0,,2-3★,1-2 days,30,Medium,2024-03
ORD002715,U00486,S0181,Fashion,1663.11,Prepaid,2.8,4,2023-04-16,Andhra Pradesh,0,0,,2-3★,3-4 days,45,Medium,2023-04
ORD002716,U00626,S0047,Sports,1563.58,COD,4.9,6,2023-07-13,Telangana,0,0,,4-5★,5-6 days,35,Medium,2023-07
ORD002717,U00645,S0163,Electronics,2923.9,COD,3.7,5,2023-06-02,Tamil Nadu,2,0,,3-4★,5-6 days,50,Medium,2023-06
ORD002718,U00124,S0034,Beauty,684.58,COD,4.4,5,2024-02-15,Maharashtra,1,0,,4-5★,5-6 days,35,Medium,2024-02
ORD002719,U00281,S0050,Fashion,901.42,COD,4.8,4,2023-05-30,Rajasthan,3,0,,4-5★,3-4 days,60,High,2023-05
ORD002720,U00019,S0158,Sports,1014.35,Prepaid,4.1,4,2023-07-24,Delhi,0,0,,4-5★,3-4 days,0,Low,2023-07
ORD002721,U00886,S0014,Beauty,1775.63,Prepaid,1.1,4,2024-01-25,Rajasthan,1,0,,1-2★,3-4 days,40,Medium,2024-01
ORD002722,U00538,S0079,Electronics,3656.93,Prepaid,4.0,5,2023-08-25,West Bengal,0,1,Quality issue,3-4★,5-6 days,0,Low,2023-08
ORD002723,U00437,S0123,Fashion,267.26,Prepaid,4.1,3,2023-03-04,Rajasthan,0,1,Damaged in transit,4-5★,3-4 days,15,Low,2023-03
ORD002724,U00660,S0014,Home & Kitchen,750.46,COD,4.1,5,2023-11-08,Delhi,0,0,,4-5★,5-6 days,25,Low,2023-11
ORD002725,U00276,S0094,Home & Kitchen,488.3,COD,3.4,4,2023-10-15,Rajasthan,5,1,Wrong item,3-4★,3-4 days,60,High,2023-10
ORD002726,U00253,S0082,Fashion,1361.96,COD,1.3,6,2023-02-18,Maharashtra,2,1,Quality issue,1-2★,5-6 days,90,Very High,2023-02
ORD002727,U00001,S0014,Home & Kitchen,1102.59,Prepaid,5.0,4,2023-11-26,Tamil Nadu,0,0,,4-5★,3-4 days,0,Low,2023-11
ORD002728,U00293,S0121,Beauty,1818.48,Prepaid,1.0,3,2023-10-14,Delhi,3,1,Damaged in transit,1-2★,3-4 days,50,Medium,2023-10
ORD002729,U00442,S0048,Home & Kitchen,598.9,Prepaid,2.7,2,2023-09-16,Gujarat,1,0,,2-3★,1-2 days,40,Medium,2023-09
ORD002730,U00373,S0086,Fashion,301.16,Prepaid,2.3,6,2023-11-08,Delhi,5,0,,2-3★,5-6 days,75,High,2023-11
ORD002731,U00100,S0172,Fashion,1608.02,COD,2.7,4,2023-01-14,Andhra Pradesh,1,1,Late delivery,2-3★,3-4 days,80,Very High,2023-01
ORD002732,U00789,S0034,Fashion,463.36,Prepaid,1.4,3,2023-12-06,West Bengal,2,1,Wrong item,1-2★,3-4 days,55,High,2023-12
ORD002733,U00761,S0200,Fashion,1852.06,Prepaid,3.7,3,2024-06-25,West Bengal,0,1,Damaged in transit,3-4★,3-4 days,30,Medium,2024-06
ORD002734,U00244,S0167,Electronics,501.3,Prepaid,4.2,5,2023-10-10,Telangana,3,1,Quality issue,4-5★,5-6 days,20,Low,2023-10
ORD002735,U00394,S0023,Beauty,992.86,Prepaid,3.1,4,2023-04-19,Karnataka,1,0,,3-4★,3-4 days,25,Low,2023-04
ORD002736,U00645,S0191,Fashion,639.48,Prepaid,5.0,3,2023-05-04,Telangana,3,1,Size mismatch,4-5★,3-4 days,35,Medium,2023-05
ORD002737,U00992,S0168,Electronics,3385.35,COD,3.0,5,2023-07-15,Tamil Nadu,5,0,,2-3★,5-6 days,60,High,2023-07
ORD002738,U00722,S0115,Sports,1420.49,Prepaid,4.7,7,2023-04-12,Delhi,0,0,,4-5★,7+ days,10,Low,2023-04
ORD002739,U00965,S0140,Fashion,1204.28,Prepaid,4.9,4,2023-12-18,Gujarat,0,1,Wrong item,4-5★,3-4 days,15,Low,2023-12
ORD002740,U00780,S0052,Fashion,1143.84,COD,4.3,7,2024-06-30,Karnataka,0,1,Late delivery,4-5★,7+ days,50,Medium,2024-06
ORD002741,U00045,S0033,Fashion,523.18,COD,4.1,4,2023-07-16,Rajasthan,0,0,,4-5★,3-4 days,40,Medium,2023-07
ORD002742,U00564,S0183,Beauty,795.55,COD,1.8,2,2023-09-16,Andhra Pradesh,1,1,Not as described,1-2★,1-2 days,65,High,2023-09
ORD002743,U00999,S0089,Electronics,6037.42,COD,3.7,1,2024-01-10,Delhi,3,1,Changed mind,3-4★,1-2 days,60,High,2024-01
ORD002744,U00933,S0112,Fashion,400.78,Prepaid,4.0,4,2023-03-11,Rajasthan,3,1,Changed mind,3-4★,3-4 days,35,Medium,2023-03
ORD002745,U00537,S0129,Electronics,8020.56,Prepaid,5.0,9,2023-01-23,Karnataka,2,0,,4-5★,7+ days,30,Medium,2023-01
ORD002746,U00614,S0071,Toys,629.26,COD,4.2,7,2023-05-13,Uttar Pradesh,3,0,,4-5★,7+ days,55,High,2023-05
ORD002747,U00047,S0145,Books,808.42,COD,3.9,4,2023-03-04,Tamil Nadu,1,0,,3-4★,3-4 days,50,Medium,2023-03
ORD002748,U00759,S0102,Fashion,671.52,Prepaid,5.0,4,2024-05-21,Andhra Pradesh,2,0,,4-5★,3-4 days,25,Low,2024-05
ORD002749,U00892,S0132,Fashion,559.89,COD,2.8,5,2023-03-18,Gujarat,4,1,Quality issue,2-3★,5-6 days,90,Very High,2023-03
ORD002750,U00769,S0131,Books,704.42,Prepaid,3.9,3,2024-01-29,Andhra Pradesh,3,0,,3-4★,3-4 days,35,Medium,2024-01
ORD002751,U00799,S0100,Electronics,3850.73,Prepaid,5.0,4,2024-02-15,Telangana,0,0,,4-5★,3-4 days,0,Low,2024-02
ORD002752,U00279,S0053,Beauty,1809.47,COD,2.7,4,2023-07-08,Maharashtra,1,0,,2-3★,3-4 days,65,High,2023-07
ORD002753,U00164,S0147,Electronics,3706.37,Prepaid,3.2,4,2023-08-12,Maharashtra,2,1,Damaged in transit,3-4★,3-4 days,25,Low,2023-08
ORD002754,U00901,S0132,Books,502.1,Prepaid,4.8,5,2024-04-11,Andhra Pradesh,2,0,,4-5★,5-6 days,10,Low,2024-04
ORD002755,U00725,S0185,Electronics,2247.42,Prepaid,1.0,5,2024-06-21,Uttar Pradesh,0,0,,1-2★,5-6 days,30,Medium,2024-06
ORD002756,U00311,S0057,Sports,1026.33,Prepaid,5.0,3,2023-10-31,Uttar Pradesh,3,1,Late delivery,4-5★,3-4 days,20,Low,2023-10
ORD002757,U00566,S0031,Electronics,12310.73,COD,3.1,4,2023-06-25,Tamil Nadu,2,0,,3-4★,3-4 days,50,Medium,2023-06
ORD002758,U00047,S0137,Fashion,883.97,COD,4.0,3,2023-09-01,Maharashtra,0,1,Wrong item,3-4★,3-4 days,40,Medium,2023-09
ORD002759,U00655,S0038,Fashion,1691.84,Prepaid,4.7,4,2023-10-12,Karnataka,1,0,,4-5★,3-4 days,25,Low,2023-10
ORD002760,U00277,S0014,Home & Kitchen,1031.14,Prepaid,3.7,5,2023-09-12,Tamil Nadu,2,0,,3-4★,5-6 days,25,Low,2023-09
ORD002761,U00548,S0030,Home & Kitchen,970.97,Prepaid,5.0,5,2023-01-02,West Bengal,0,0,,4-5★,5-6 days,0,Low,2023-01
ORD002762,U00648,S0155,Home & Kitchen,2410.27,Prepaid,2.1,3,2024-01-13,Delhi,2,1,Wrong item,2-3★,3-4 days,40,Medium,2024-01
ORD002763,U00970,S0181,Home & Kitchen,587.85,Prepaid,5.0,3,2023-09-28,Karnataka,3,0,,4-5★,3-4 days,20,Low,2023-09
ORD002764,U00419,S0157,Sports,1039.03,Prepaid,1.9,3,2023-10-29,West Bengal,2,0,,1-2★,3-4 days,40,Medium,2023-10
ORD002765,U00059,S0161,Home & Kitchen,1055.18,Prepaid,4.2,6,2023-01-11,West Bengal,3,1,Not as described,4-5★,5-6 days,30,Medium,2023-01
ORD002766,U00225,S0188,Fashion,693.48,COD,3.7,4,2023-10-14,Uttar Pradesh,2,1,Quality issue,3-4★,3-4 days,65,High,2023-10
ORD002767,U00995,S0005,Home & Kitchen,972.62,Prepaid,2.2,2,2023-04-19,Rajasthan,1,1,Late delivery,2-3★,1-2 days,40,Medium,2023-04
ORD002768,U00969,S0168,Home & Kitchen,1209.41,COD,3.9,6,2023-09-21,Telangana,1,1,Not as described,3-4★,5-6 days,60,High,2023-09
ORD002769,U00565,S0053,Fashion,539.89,COD,3.9,3,2024-03-28,West Bengal,1,1,Quality issue,3-4★,3-4 days,65,High,2024-03
ORD002770,U00276,S0053,Fashion,1259.55,COD,2.9,8,2024-02-09,Gujarat,1,1,Quality issue,2-3★,7+ days,100,Very High,2024-02
ORD002771,U00238,S0187,Fashion,326.72,COD,4.3,2,2024-03-20,West Bengal,1,0,,4-5★,1-2 days,50,Medium,2024-03
ORD002772,U00152,S0123,Toys,1137.81,Prepaid,3.2,5,2023-04-06,Gujarat,2,0,,3-4★,5-6 days,25,Low,2023-04
ORD002773,U00186,S0118,Sports,648.22,COD,4.3,2,2023-07-09,Karnataka,2,1,Not as described,4-5★,1-2 days,35,Medium,2023-07
ORD002774,U00194,S0146,Fashion,1062.02,COD,2.3,6,2024-05-17,Karnataka,2,1,Late delivery,2-3★,5-6 days,90,Very High,2024-05
ORD002775,U00664,S0073,Electronics,2418.22,COD,3.7,3,2023-01-22,Karnataka,4,1,Wrong item,3-4★,3-4 days,60,High,2023-01
ORD002776,U00907,S0046,Books,588.72,Prepaid,3.8,6,2024-02-08,Telangana,0,1,Late delivery,3-4★,5-6 days,25,Low,2024-02
ORD002777,U00193,S0018,Beauty,452.78,Prepaid,3.7,3,2023-05-27,Delhi,0,0,,3-4★,3-4 days,15,Low,2023-05
ORD002778,U00437,S0063,Beauty,771.09,Prepaid,3.6,2,2024-04-10,Rajasthan,0,0,,3-4★,1-2 days,15,Low,2024-04
ORD002779,U00103,S0186,Fashion,427.9,Prepaid,5.0,2,2024-06-23,Karnataka,3,0,,4-5★,1-2 days,35,Medium,2024-06
ORD002780,U00745,S0193,Fashion,606.0,Prepaid,5.0,3,2023-01-13,Telangana,1,0,,4-5★,3-4 days,25,Low,2023-01
ORD002781,U00103,S0097,Electronics,3922.8,COD,4.2,2,2024-01-29,Maharashtra,0,0,,4-5★,1-2 days,25,Low,2024-01
ORD002782,U00113,S0004,Home & Kitchen,986.21,COD,2.0,4,2023-02-14,Karnataka,0,0,,1-2★,3-4 days,55,High,2023-02
ORD002783,U00255,S0198,Fashion,727.59,COD,4.7,5,2023-03-27,Karnataka,0,1,Wrong item,4-5★,5-6 days,40,Medium,2023-03
ORD002784,U00962,S0161,Beauty,506.0,COD,4.0,4,2023-01-14,Maharashtra,2,0,,3-4★,3-4 days,35,Medium,2023-01
ORD002785,U00981,S0028,Home & Kitchen,1618.65,COD,3.9,6,2023-12-13,Delhi,1,0,,3-4★,5-6 days,60,High,2023-12
ORD002786,U00208,S0036,Fashion,214.73,COD,4.8,1,2024-05-06,Telangana,1,0,,4-5★,1-2 days,50,Medium,2024-05
ORD002787,U00914,S0114,Electronics,14739.09,COD,4.7,4,2023-06-17,Uttar Pradesh,2,0,,4-5★,3-4 days,35,Medium,2023-06
ORD002788,U00340,S0123,Beauty,709.53,Prepaid,3.7,3,2023-06-08,Tamil Nadu,3,0,,3-4★,3-4 days,35,Medium,2023-06
ORD002789,U00058,S0140,Books,929.56,Prepaid,4.1,5,2023-10-01,Andhra Pradesh,0,0,,4-5★,5-6 days,0,Low,2023-10
ORD002790,U00127,S0006,Fashion,411.65,COD,3.7,3,2023-02-15,Delhi,1,0,,3-4★,3-4 days,65,High,2023-02
ORD002791,U00558,S0076,Sports,670.6,COD,5.0,3,2023-04-16,Rajasthan,3,1,Damaged in transit,4-5★,3-4 days,45,Medium,2023-04
ORD002792,U00146,S0001,Sports,737.12,COD,4.0,7,2023-08-18,Maharashtra,3,0,,3-4★,7+ days,55,High,2023-08
ORD002793,U00233,S0110,Fashion,814.67,Prepaid,5.0,4,2024-01-30,Karnataka,1,0,,4-5★,3-4 days,25,Low,2024-01
ORD002794,U00362,S0168,Sports,867.54,COD,3.9,3,2023-10-21,Rajasthan,4,1,Quality issue,3-4★,3-4 days,60,High,2023-10
ORD002795,U00704,S0184,Beauty,1417.81,Prepaid,4.3,3,2023-04-26,Gujarat,1,0,,4-5★,3-4 days,10,Low,2023-04
ORD002796,U00174,S0029,Fashion,998.08,Prepaid,5.0,3,2023-08-18,Uttar Pradesh,2,1,Size mismatch,4-5★,3-4 days,25,Low,2023-08
ORD002797,U00366,S0020,Beauty,2893.79,COD,2.7,2,2023-12-08,Delhi,1,0,,2-3★,1-2 days,65,High,2023-12
ORD002798,U00370,S0022,Fashion,390.3,COD,4.2,3,2023-02-14,Karnataka,0,1,Damaged in transit,4-5★,3-4 days,40,Medium,2023-02
ORD002799,U00183,S0110,Electronics,2311.9,Prepaid,3.7,5,2024-06-27,West Bengal,1,0,,3-4★,5-6 days,25,Low,2024-06
ORD002800,U00615,S0047,Fashion,321.73,Prepaid,3.8,7,2024-03-11,Karnataka,1,0,,3-4★,7+ days,50,Medium,2024-03
ORD002801,U00915,S0171,Fashion,923.24,COD,3.9,5,2023-11-05,Uttar Pradesh,1,1,Damaged in transit,3-4★,5-6 days,65,High,2023-11
ORD002802,U00357,S0027,Home & Kitchen,416.31,COD,2.7,3,2023-10-05,Gujarat,0,0,,2-3★,3-4 days,55,High,2023-10
ORD002803,U00678,S0095,Electronics,4072.82,COD,3.9,6,2023-09-29,Delhi,0,1,Not as described,3-4★,5-6 days,50,Medium,2023-09
ORD002804,U00808,S0001,Beauty,614.45,COD,5.0,4,2023-06-02,Karnataka,1,0,,4-5★,3-4 days,35,Medium,2023-06
ORD002805,U00328,S0038,Home & Kitchen,1405.04,COD,4.7,7,2024-02-04,Gujarat,1,1,Changed mind,4-5★,7+ days,45,Medium,2024-02
ORD002806,U00835,S0018,Sports,881.5,COD,1.0,5,2023-04-26,Rajasthan,5,1,Damaged in transit,1-2★,5-6 days,75,High,2023-04
ORD002807,U00983,S0187,Electronics,5414.47,COD,2.8,4,2023-10-13,Delhi,3,1,Quality issue,2-3★,3-4 days,75,High,2023-10
ORD002808,U00331,S0033,Fashion,426.96,Prepaid,4.7,2,2023-07-06,Rajasthan,0,0,,4-5★,1-2 days,15,Low,2023-07
ORD002809,U00362,S0082,Home & Kitchen,398.27,COD,4.8,7,2024-05-21,Gujarat,1,1,Changed mind,4-5★,7+ days,45,Medium,2024-05
ORD002810,U00711,S0106,Electronics,4378.26,Prepaid,4.3,3,2023-12-08,Karnataka,1,0,,4-5★,3-4 days,10,Low,2023-12
ORD002811,U00822,S0168,Books,2755.12,COD,2.8,2,2023-09-09,Rajasthan,0,1,Changed mind,2-3★,1-2 days,55,High,2023-09
ORD002812,U00563,S0128,Toys,801.28,Prepaid,4.4,3,2024-06-30,Gujarat,1,0,,4-5★,3-4 days,10,Low,2024-06
ORD002813,U00546,S0138,Fashion,481.43,COD,3.3,5,2023-08-24,Delhi,2,1,Changed mind,3-4★,5-6 days,65,High,2023-08
ORD002814,U00595,S0184,Fashion,792.59,Prepaid,3.7,5,2024-03-07,Telangana,0,1,Damaged in transit,3-4★,5-6 days,30,Medium,2024-03
ORD002815,U00796,S0178,Beauty,1627.56,COD,4.2,5,2023-08-13,Delhi,1,0,,4-5★,5-6 days,35,Medium,2023-08
ORD002816,U00241,S0093,Books,1857.71,COD,5.0,4,2023-01-03,Tamil Nadu,0,0,,4-5★,3-4 days,25,Low,2023-01
ORD002817,U00872,S0005,Sports,1257.12,COD,3.8,3,2024-01-07,Gujarat,1,1,Damaged in transit,3-4★,3-4 days,50,Medium,2024-01
ORD002818,U00981,S0035,Home & Kitchen,1248.02,COD,2.7,7,2023-04-23,West Bengal,0,1,Size mismatch,2-3★,7+ days,65,High,2023-04
ORD002819,U00370,S0200,Beauty,420.97,COD,1.1,1,2023-05-23,Gujarat,5,1,Wrong item,1-2★,1-2 days,75,High,2023-05
ORD002820,U00148,S0142,Beauty,1088.2,COD,3.7,5,2024-03-07,Tamil Nadu,1,1,Quality issue,3-4★,5-6 days,50,Medium,2024-03
ORD002821,U00848,S0058,Sports,1343.39,Prepaid,4.7,2,2023-02-27,Karnataka,5,0,,4-5★,1-2 days,20,Low,2023-02
ORD002822,U00121,S0179,Fashion,702.0,Prepaid,3.2,6,2023-05-27,Maharashtra,2,1,Changed mind,3-4★,5-6 days,50,Medium,2023-05
ORD002823,U00713,S0109,Electronics,3025.41,COD,4.0,4,2024-01-16,Delhi,3,1,Size mismatch,3-4★,3-4 days,45,Medium,2024-01
ORD002824,U00679,S0149,Fashion,137.29,Prepaid,4.9,5,2023-03-17,Gujarat,0,0,,4-5★,5-6 days,15,Low,2023-03
ORD002825,U00858,S0153,Sports,968.9,Prepaid,5.0,4,2023-06-11,Maharashtra,1,0,,4-5★,3-4 days,10,Low,2023-06
ORD002826,U00151,S0094,Fashion,1095.62,COD,5.0,7,2023-05-25,Tamil Nadu,0,1,Size mismatch,4-5★,7+ days,50,Medium,2023-05
ORD002827,U00079,S0004,Fashion,680.21,COD,4.7,4,2024-03-02,Karnataka,2,1,Quality issue,4-5★,3-4 days,50,Medium,2024-03
ORD002828,U00482,S0191,Fashion,654.09,COD,4.4,6,2023-05-24,Andhra Pradesh,5,0,,4-5★,5-6 days,70,High,2023-05
ORD002829,U00716,S0077,Sports,1226.97,COD,4.7,2,2024-04-26,West Bengal,4,1,Changed mind,4-5★,1-2 days,45,Medium,2024-04
ORD002830,U00455,S0166,Toys,3362.75,Prepaid,3.2,6,2023-01-14,Uttar Pradesh,0,0,,3-4★,5-6 days,25,Low,2023-01
ORD002831,U00114,S0040,Beauty,668.38,COD,3.9,7,2023-03-03,Maharashtra,0,1,Late delivery,3-4★,7+ days,50,Medium,2023-03
ORD002832,U00619,S0193,Home & Kitchen,670.67,Prepaid,3.9,6,2023-06-27,Karnataka,0,1,Damaged in transit,3-4★,5-6 days,25,Low,2023-06
ORD002833,U00012,S0102,Electronics,12213.94,Prepaid,2.8,4,2024-03-09,Gujarat,0,0,,2-3★,3-4 days,30,Medium,2024-03
ORD002834,U00568,S0183,Home & Kitchen,1970.38,Prepaid,5.0,4,2023-09-22,Andhra Pradesh,5,1,Damaged in transit,4-5★,3-4 days,20,Low,2023-09
ORD002835,U00314,S0182,Beauty,1749.72,COD,5.0,5,2023-08-21,Karnataka,2,1,Changed mind,4-5★,5-6 days,35,Medium,2023-08
ORD002836,U00279,S0024,Fashion,724.82,Prepaid,4.0,4,2024-06-18,Rajasthan,0,0,,3-4★,3-4 days,15,Low,2024-06
ORD002837,U00974,S0033,Electronics,2468.99,COD,3.8,4,2023-08-05,Telangana,4,1,Changed mind,3-4★,3-4 days,60,High,2023-08
ORD002838,U00058,S0057,Sports,702.8,Prepaid,1.7,4,2024-02-06,Karnataka,1,0,,1-2★,3-4 days,40,Medium,2024-02
